0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105,106,107,108,109,110,111,112,113,114,115,116,117,118,119,120,121,122,123,124,125,126,127,128,129,130,131,132,133,134,135,136,137,138,139,140,141,142,143,144,145,146,147,148,149,150,151,152,153,154,155,156,157,158,159,160,161,162,163,164,165,166,167,168,169,170,171,172,173,174,175,176,177,178,179,180,181,182,183,184,185,186,187,188,189,190,191,192,193,194,195,196,197,198,199,200,201,202,203,204,205,206,207,208,209,210,211,212,213,214,215,216,217,218,219,220,221,222,223,224,225,226,227,228,229,230,231,232,233,234,235,236,237,238,239,240,241,242,243,244,245,246,247,248,249,250,251,252,253,254,255,256,257,258,259,260,261,262,263,264,265,266,267,268,269,270,271,272,273,274,275,276,277,278,279,280,281,282,283,284,285,286,287,288,289,290,291,292,293,294,295,296,297,298,299,300,301,302,303,304,305,306,307,308,309,310,311,312,313,314,315,316,317,318,319,320,321,322,323,324,325,326,327,328,329,330,331,332,333,334,335,336,337,338,339,340,341,342,343,344,345,346,347,348,349,350,351,352,353,354,355,356,357,358,359,360,361,362,363,364,365,366,367,368,369,370,371,372,373,374,375,376,377,378
4.518722362101077e-05,5.012349869400263e-05,6.423118822693824e-05,7.385217078685762e-05,2.432725494384765e-05,8.593765886068346e-05,5.318194504857063e-05,8.369324445724488e-05,3.3948214796781545e-05,2.593253390789032e-05,2.35693853020668e-05,6.620110438346865e-05,2.7138784643709662e-05,3.351705709215252e-05,6.0861997762918455e-05,1.6e-05,4.613388711452486e-05,2.723179652929305e-05,7.156031749725345e-05,6.839278128355743e-05,6.283369753837584e-05,7.834791449666026e-05,2.9779952789545056e-05,7.164855711698532e-05,7.296934705972673e-05,9.245004144191744e-05,5.454932359933854e-05,2.0718218626976e-05,4.3794499884843833e-05,6.458619370698929e-05,3.169618734359741e-05,7.16109775519371e-05,4.845191592812537e-05,4.267344119071962e-05,5.1712593452930456e-05,4.3425500226020814e-05,1.6e-05,6.687435020804407e-05,6.148053599357606e-05,7.16833445453644e-05,2.729594164848328e-05,1.6295372781753538e-05,6.071644087255001e-05,4.236761598348618e-05,8.320667412519458e-05,5.215250362992286e-05,3.70139251601696e-05,6.767545484602452e-05,4.229510804891584e-05,4.699841068565845e-05,5.918367121994493e-05,5.216285722136497e-05,1.950795968532561e-05,3.037192874670028e-05,3.3794106596708296e-05,2.160702379226685e-05,9.830132347106934e-05,7.687709656238559e-05,6.201631203293799e-05,5.886187869548796e-05,4.469013320922852e-05,7.394378070235252e-05,7.282769029617307e-05,7.774237769842148e-05,3.8783472001552593e-05,9.277377235770228e-05,4.291103168994187e-05,3.0369612054824825e-05,2.50790560531616e-05,3.254624408245088e-05,7.583662981629373e-05,5.200337090253831e-05,4.089066165208816e-05,6.766389387965203e-05,4.13873108291626e-05,5.145937241196634e-05,1.6e-05,5.597451140046122e-05,4.545668249607085e-05,3.719045191287996e-05,1.781154920578003e-05,5.182651729911566e-05,4.616103516995908e-05,7.157605992197993e-05,2.468481105804443e-05,1.6110563969612127e-05,1.6178573579788205e-05,7.018607328534128e-05,8.758234501838684e-05,5.139379532694816e-05,4.588162086844445e-05,6.166027215003966e-05,7.270079309940338e-05,3.015241659641268e-05,7.245990155458452e-05,1.836641177892685e-05,3.874514602422715e-05,4.354601208806036e-05,7.11810529923439e-05,9.615636353313924e-05,4.333978728294372e-05,5.114091146945954e-05,4.577810590744019e-05,2.3252443969249707e-05,1.8369916608333583e-05,1.777518328666687e-05,5.997364691495894e-05,9.878899527072908e-05,6.410237535715103e-05,8.758044986069204e-05,1.6e-05,0.0001,7.023652881264685e-05,7.563189965069295e-05,2.2881626996994017e-05,8.129482461810114e-05,2.264610258102417e-05,2.084969250559808e-05,9.379450864553452e-05,6.849272190332414e-05,3.773380930900573e-05,4.978899128198624e-05,6.086614846706391e-05,4.845969287514686e-05,2.272e-05,6.896079284667968e-05,5.959584798514846e-05,3.71071222770214e-05,7.482034038424492e-05,7.295023148536683e-05,3.3641033825874324e-05,4.826445977687835e-05,4.550058814048767e-05,1.6e-05,5.47952891254425e-05,2.858604166984558e-05,7.529290842652322e-05,7.204806147098543e-05,6.33495133829117e-05,3.5452991836071e-05,1.7210868091583236e-05,7.811270260453225e-05,2.967875306844713e-05,2.9917361141443256e-05,2.6167031855583183e-05,8.238957112789155e-05,5.568929794669151e-05,8.658528686761858e-05,6.553387183904648e-05,5.0921736350059495e-05,2.613147703647613e-05,6.867520418405534e-05,7.310130341768265e-05,4.949122049808502e-05,8.149518496990207e-05,5.9064121900796913e-05,1.6e-05,1.6e-05,2.0667240841388693e-05,4.4275858173370384e-05,6.167373590946195e-05,8.455701659679414e-05,7.938659602165223e-05,1.6e-05,4.13230387878418e-05,3.7512780627012266e-05,4.332337177038193e-05,3.907560604095457e-05,3.7957228257656086e-05,2.079748710632324e-05,2.762859115839005e-05,3.1610764343738534e-05,6.756233932733538e-05,3.126101203918457e-05,5.07990033507347e-05,9.275392796993256e-05,1.6e-05,5.5247239981889736e-05,5.3950939025878895e-05,3.041832291603088e-05,4.423986478447913e-05,2.1252031955718995e-05,4.865254960060122e-05,9.776274785995483e-05,5.2268149555325496e-05,4.718916852712632e-05,2.7153532757461057e-05,1.7371956659555434e-05,4.2792160096168506e-05,3.693810270428658e-05,3.136139918327331e-05,6.482823120594027e-05,9.85974426651001e-05,4.560083108901978e-05,8.612097337007522e-05,0.0001,5.37675750900805e-05,9.498617820262907e-05,5.578597488403319e-05,9.365442834496496e-05,3.8283760647773744e-05,5.483986818313599e-05,8.29864091539383e-05,7.585888024210932e-05,8.935999439954759e-05,7.685376822471619e-05,1.863134142398833e-05,6.765264084339141e-05,1.9912399582862856e-05,3.7467631721496605e-05,5.268641809463501e-05,2.529797514915468e-05,7.181689095973969e-05,4.405577449798584e-05,3.5901271964311586e-05,3.5328574702739714e-05,6.475496739625931e-05,6.614022997617724e-05,4.211790728092193e-05,7.764171898603439e-05,8.986015556335449e-05,6.448058643341065e-05,3.0279855554103853e-05,3.523616299986839e-05,6.807353182673454e-05,4.9035029190778735e-05,1.6e-05,5.484868864536286e-05,7.086134295463562e-05,3.573148447513578e-05,1.6033326370716098e-05,8.680821455001834e-05,7.953729024171831e-05,9.949329646348952e-05,5.5314362387657154e-05,2.712113404989244e-05,6.613273836612701e-05,2.5712917690277105e-05,9.6179182267189e-05,3.4332422680854804e-05,7.580209315299988e-05,1.6015737743377684e-05,9.463251098632812e-05,8.399200778722764e-05,5.9038379451632495e-05,7.625705534338954e-05,1.6e-05,9.544054017782212e-05,8.098787410974505e-05,6.86688049554825e-05,2.7475865082740773e-05,3.823318615913388e-05,3.939583182811736e-05,1.6e-05,9.569505765199666e-05,8.104470748662952e-05,4.029554128050804e-05,5.704955503940584e-05,8.156408661365511e-05,8.471120504319668e-05,4.0898328499794e-05,5.6676296429634105e-05,9.589706784248352e-05,2.80845890045166e-05,4.115944041728975e-05,3.385701588869095e-05,6.815490485906601e-05,7.198669669866561e-05,2.813858383178711e-05,6.61537644314766e-05,1.8664555368423456e-05,3.378983332633972e-05,1.8011963005065916e-05,3.5627353653907784e-05,4.95102771425247e-05,4.161711748331785e-05,4.660034817457199e-05,3.2485045535564406e-05,5.165379130601884e-05,2.952755161046981e-05,3.907028141975403e-05,3.989836458325388e-05,3.76180729484558e-05,4.591740552425384e-05,6.995363109946251e-05,5.491500478267671e-05,3.506943746328353e-05,4.188521200180054e-05,5.470535834968091e-05,5.6445046210289e-05,3.168853484034538e-05,5.440139903545379e-05,2.655827545642853e-05,6.201287144184112e-05,6.45377244859934e-05,7.261268821239474e-05,2.9219614883363253e-05,5.6602804936170585e-05,6.724925041913987e-05,6.71854660654068e-05,5.063155520915985e-05,8.023870980024339e-05,8.764960553646089e-05,3.376005659341812e-05,2.871202770471571e-05,9.755761934041976e-05,3.744662132740021e-05,3.777948535442352e-05,1.6e-05,5.607876761674882e-05,5.0292954351902e-05,3.839178770303725e-05,2.128942096233368e-05,7.399104227304462e-05,2.7583932517766947e-05,5.058913072347641e-05,6.125833114147187e-05,0.0001,5.22674333715439e-05,9.251320930957796e-05,7.152757661938669e-05,4.4347376716136896e-05,6.290323033809664e-05,1.6e-05,8.73024895811081e-05,6.758450618982317e-05,4.0953875582218165e-05,4.672820682525635e-05,0.0001,5.845062816143039e-05,5.243744984626772e-05,2.136209459543228e-05,7.175546027302743e-05,5.7394407424926776e-05,7.624528500556946e-05,7.503579315423968e-05,7.987453310728075e-05,5.300427667140963e-05,6.566133019685745e-05,2.9856893986463545e-05,4.666572306036948e-05,6.344318021297456e-05,4.140608456373215e-05,6.815519395112994e-05,4.752174175977708e-05,3.458337131500243e-05,2.956990580081941e-05,3.890506122589111e-05,6.19839419579506e-05,9.41243974876404e-05,3.283191630840301e-05,7.791934945583345e-05,9.328e-05,7.922475853919984e-05,3.61583454298973e-05,6.830625516891483e-05,2.7870639121532413e-05,3.7380519280433646e-05,6.282530335426331e-05,7.14678894722462e-05,8.647092351913453e-05,0.0001,1.9784368324279787e-05,6.505553211927413e-05,5.3909202786088e-05,8.718583552598954e-05,1.7836190572977056e-05,5.688490243911745e-05,6.467403544962407e-05,8.048891772985461e-05,4.363816802024842e-05,5.351600981652737e-05,0.0001,6.045587305545807e-05,6.666318890810015e-05,7.755034992218017e-05,4.796234309911729e-05,4.745498770356178e-05,4.7789779019355784e-05
6.491205173254012e-05,4.87893132907152e-05,8.603413192152977e-05,5.739403734803201e-05,1.6e-05,8.351003679275513e-05,1.834117699325083e-05,6.537960466086864e-05,4.975484447240832e-05,8.7634745464623e-05,2.6831053295135487e-05,7.175775415897371e-05,4.990786359548569e-05,4.373737528800964e-05,5.7676082279682153e-05,4.445026703000069e-05,9.663357579886916e-05,5.738764780759812e-05,7.15178060436249e-05,5.197224540919066e-05,5.144636649847031e-05,6.958990449190141e-05,5.150543345451356e-05,6.428765272855758e-05,0.0001,5.635697086334228e-05,5.683558235168458e-05,4.0103880940079685e-05,2.6822375826835627e-05,3.516744002342223e-05,7.090122601866723e-05,4.233099877357483e-05,5.51372530937195e-05,4.073368596315383e-05,7.026589624047279e-05,3.163161632299424e-05,7.46129289698601e-05,6.500802386403085e-05,9.998113062083724e-05,6.17530275440216e-05,4.917520617246628e-05,7.629649400472642e-05,5.705024787902833e-05,6.0489489921331405e-05,1.6e-05,9.40791418874264e-05,4.655850960850717e-05,4.313156151413919e-05,7.734549770355224e-05,5.89991230249405e-05,3.385973039627075e-05,4.878814559459687e-05,3.938110382914543e-05,2.897803844720125e-05,1.6e-05,4.400865379333496e-05,3.4318076775074e-05,4.772698200464249e-05,7.706256023645402e-05,7.917635679721833e-05,6.584137785077096e-05,2.11564653980732e-05,8.663028329133987e-05,3.5399451938271526e-05,5.771077710747719e-05,7.420056502580644e-05,7.309677462577821e-05,8.499009027719499e-05,5.356346258401871e-05,4.493944927930832e-05,5.635041437149049e-05,4.881941789329051e-05,6.959416967630385e-05,6.371039278537035e-05,5.484757163047792e-05,5.079234226703645e-05,4.548193264007569e-05,2.3667100048065185e-05,4.840374782800673e-05,5.55287568473816e-05,6.350071428388359e-05,8.543084725260735e-05,3.901087395191191e-05,7.481495858550072e-05,5.281183713674547e-05,2.6640409245491007e-05,4.688439372062684e-05,6.786010380268099e-05,7.056775431752204e-05,3.017371355414392e-05,4.26620434331894e-05,3.977971504688263e-05,5.880433064937591e-05,7.072941673755644e-05,9.025736370325088e-05,2.0427013373374937e-05,4.189683977127074e-05,6.592282873868943e-05,6.166436014413835e-05,4.47686185002327e-05,7.418798363804817e-05,5.5745577797889736e-05,2.808622790098188e-05,6.983143109798431e-05,3.242333444356918e-05,6.188468905210496e-05,3.269735952377319e-05,8.982719781637192e-05,6.24067290377617e-05,2.135255378246308e-05,5.690960166096687e-05,6.540704268455505e-05,4.520787395179271e-05,5.595825240015984e-05,2.721312232971192e-05,6.818458506107327e-05,2.849794903576373e-05,6.55285715007782e-05,5.022590942621232e-05,4.343277195036412e-05,1.7645818843841553e-05,7.054243160009387e-05,8.760098870277405e-05,4.745679292678832e-05,3.890091422557833e-05,3.763840049266816e-05,4.20808369064331e-05,6.560048770785329e-05,7.700235924243928e-05,3.868864514827729e-05,8.599659989595415e-05,4.117509074211119e-05,4.544579518079758e-05,9.241107900142672e-05,4.266390801936389e-05,4.088086579203606e-05,2.717595659971236e-05,4.956437593579293e-05,4.665029561281204e-05,6.584324105262754e-05,2.8597832584381105e-05,2.272e-05,7.007571569442748e-05,4.52536770695448e-05,7.229177178859712e-05,8.196393741250037e-05,8.356246880054473e-05,5.903501640319824e-05,6.379734693050386e-05,5.093309991121295e-05,6.401270609855652e-05,7.467371553301813e-05,7.697315243244175e-05,5.0440125594139104e-05,7.060831097006801e-05,8.019460949182513e-05,8.922151779890062e-05,2.618845468521118e-05,3.232497610092163e-05,3.0429637136459354e-05,4.8427733607292185e-05,5.229544791460037e-05,4.284045261502266e-05,0.0001,9.328e-05,2.4544367089271545e-05,4.684227026700973e-05,8.046478054523471e-05,1.9506460301876065e-05,7.504975431323051e-05,7.711449812412263e-05,3.2069076051712034e-05,6.714394685745239e-05,2.271296182870864e-05,8.88130635070801e-05,4.0288618016242977e-05,8.850804396748546e-05,4.40225947624445e-05,7.009293674945831e-05,4.2396159844398506e-05,7.880600763320924e-05,3.278616844058036e-05,3.911385701656341e-05,3.903411517143249e-05,3.3420506324768064e-05,1.6e-05,3.851921937465668e-05,8.933642158031466e-05,6.989017166137698e-05,7.620013036727906e-05,6.247989651679992e-05,7.924971763849263e-05,3.3476489171981814e-05,3.613834300279616e-05,1.6e-05,6.019694865465163e-05,6.395093364834785e-05,7.838641248226168e-05,2.96653855895996e-05,6.749867653846742e-05,5.250293761014939e-05,6.990957687854764e-05,8.778418665409088e-05,8.429281276226043e-05,5.416846796154977e-05,4.8366288400888455e-05,7.554282914161685e-05,2.1118123149871828e-05,6.38826925754547e-05,7.220715125203132e-05,5.990807328462602e-05,9.290662866115572e-05,6.599727934539317e-05,8.292988309383393e-05,6.136202291727066e-05,1.6e-05,7.582806367397308e-05,4.474731235504149e-05,1.6e-05,6.083632947683334e-05,0.0001,5.732079524278642e-05,9.673281867980958e-05,7.164263691306114e-05,6.880261442661287e-05,6.809096259117128e-05,4.7145432337522496e-05,2.506840042710303e-05,4.905275550603864e-05,7.51782665503025e-05,9.429610695838928e-05,3.747358487010002e-05,4.789111485004425e-05,4.6062031214237216e-05,4.8700319285392766e-05,6.582271942138673e-05,5.269817959547042e-05,2.9457433191537857e-05,9.942764364957808e-05,4.790341236531734e-05,3.9222630534172046e-05,0.0001,6.85649393939972e-05,3.233845445513725e-05,3.955128635406494e-05,3.5310038989782315e-05,7.886169355392461e-05,6.903403002023698e-05,5.518355286002159e-05,7.145321545898916e-05,3.898604705691336e-05,9.4264868054986e-05,6.630008376836774e-05,6.4969789185524e-05,1.6498120045661925e-05,1.8921624503135684e-05,1.7041126489639287e-05,5.639281282186509e-05,7.401704468727114e-05,3.118703153252602e-05,6.098007807731626e-05,9.682314037323e-05,5.570218274593355e-05,6.378844465732575e-05,2.8333002851009367e-05,4.832088299751282e-05,7.799733361721037e-05,5.394302253961563e-05,3.385363735675811e-05,9.01408600521088e-05,3.682322053343056e-05,8.189854910850526e-05,5.903419929504393e-05,5.870563069343568e-05,0.0001,5.570079856872558e-05,4.251424509048461e-05,3.377487519025801e-05,2.4518705587387083e-05,5.53401694869995e-05,4.839378005981445e-05,5.240531276226045e-05,5.6442430863380455e-05,5.901358961939811e-05,1.6e-05,6.836678913325072e-05,3.211688616633413e-05,7.446590044617654e-05,4.737652616977692e-05,7.995275701880457e-05,8.088959767818454e-05,4.992517887204886e-05,8.236786008358003e-05,6.907786782264711e-05,3.1425719537734975e-05,0.0001,6.88261554902792e-05,5.123005829334261e-05,3.964836801528932e-05,4.231928819179535e-05,6.552456744551659e-05,6.455757804870605e-05,5.464352202534677e-05,9.220402797698974e-05,4.674024049520493e-05,9.375900074005133e-05,8.048976202487948e-05,6.931171326160432e-05,4.681442400217056e-05,8.912723946452142e-05,3.764828114151953e-05,4.261469411849978e-05,8.67341826248169e-05,6.335911057353019e-05,7.815711801528929e-05,4.814947586178777e-05,8.830922700881959e-05,8.475802940845488e-05,8.02060095024109e-05,7.589736405849457e-05,6.407260187864303e-05,8.955045893192291e-05,8.037390189647676e-05,8.92409293246269e-05,6.155246774673461e-05,4.08797815966606e-05,6.80639928150177e-05,6.865764642238618e-05,8.155694873332978e-05,8.327075307846071e-05,8.592551589250566e-05,5.835755178213118e-05,4.0985530662536606e-05,5.715221025943757e-05,6.339221829891205e-05,0.0001,7.881195184469225e-05,6.64948314332962e-05,8.9203378123045e-05,8.630906671047212e-05,7.040362595319749e-05,4.364357432603837e-05,9.912289828300476e-05,5.375885542392733e-05,8.624773453235626e-05,8.061038180828096e-05,6.341499413728715e-05,0.0001,4.619791209459305e-05,9.451938083648682e-05,7.808040257453919e-05,7.433860243082044e-05,7.497780030488971e-05,5.016720115661622e-05,5.790391241073608e-05,8.081250192165373e-05,4.891351902484894e-05,8.876465715885165e-05,7.390085821628572e-05,6.995478538990022e-05,8.209900714397431e-05,4.159712710380556e-05,6.629130295991897e-05,5.748436702728269e-05,7.683154851555825e-05,6.141156473040582e-05,9.158566518306732e-05,7.984395243406297e-05,6.090587203979493e-05,7.024893496274948e-05,8.981734370231628e-05,3.3793972640037514e-05,8.34063770103455e-05,1.6e-05,1.6e-05,4.031131199359893e-05,1.6e-05,4.0163278932571405e-05,8.868219392299652e-05
8.130018451213838e-05,5.966036409378054e-05,6.997778576090935e-05,4.11670645570755e-05,5.3531692147254936e-05,3.110014770030975e-05,7.54272008275986e-05,4.8020461969375607e-05,6.728444737792017e-05,4.431110462427139e-05,9.50603840136528e-05,3.545907037973403e-05,2.9074329830408096e-05,3.753520378708838e-05,2.0913990355730032e-05,5.3508281197547896e-05,5.012099505171179e-05,9.30746763658524e-05,2.456019527912141e-05,1.6e-05,2.653789919421076e-05,2.2903318923562768e-05,7.447506655216217e-05,4.38626631397009e-05,3.283769877552986e-05,3.305787766128778e-05,5.147693861007691e-05,5.2502146574854847e-05,7.396404961586e-05,5.582617057830096e-05,7.652006067872048e-05,3.6846858935356135e-05,4.73316370165348e-05,7.499228895425794e-05,5.865509305477143e-05,4.7649911757707607e-05,7.970879977881912e-05,2.076332617759705e-05,2.7053092097043984e-05,1.6e-05,3.8039555585384366e-05,5.091135094046593e-05,2.909304160714148e-05,5.251952345371247e-05,8.318394391119483e-05,6.028158611729742e-05,5.0337696255445486e-05,3.255396012187003e-05,6.639763611793519e-05,6.212017376422883e-05,2.4666049287319184e-05,7.678453690886499e-05,4.920526729106904e-05,4.993979081988337e-05,4.24721694278717e-05,4.579144654989242e-05,4.257022868990897e-05,5.956226555347443e-05,4.2463568563461296e-05,3.830675675988196e-05,0.0001,8.640605139136314e-05,2.4174576005935663e-05,5.1940040358006935e-05,5.51621397948265e-05,7.297614261955024e-05,8.971371924400329e-05,2.457840185821056e-05,8.941158601760864e-05,6.261162551641464e-05,7.863929223537447e-05,4.286400873661041e-05,2.8852139322757715e-05,4.421390540361404e-05,5.669794721722602e-05,3.7192068330049497e-05,7.199375652313232e-05,4.244279559135437e-05,1.6e-05,6.322487131953241e-05,2.272e-05,4.079639155387877e-05,6.584437849521637e-05,1.9976203413009635e-05,4.814599015951155e-05,2.272e-05,2.5253551602363585e-05,4.669171168088912e-05,7.329566831350326e-05,3.944993724912405e-05,3.816601911783218e-05,6.222230935454369e-05,4.647807656347752e-05,1.743557611465454e-05,4.784464828252792e-05,6.983596354484558e-05,4.999641291022301e-05,0.0001,2.0863972277939312e-05,7.464530743122098e-05,3.583686884641647e-05,0.0001,3.971678675413131e-05,2.1554526996612548e-05,2.828432168006897e-05,9.720967691421512e-05,2.864893504023552e-05,3.4121041207313536e-05,6.662124242067339e-05,7.233558625310661e-05,4.98458552378416e-05,4.953779285907748e-05,5.636104791760443e-05,4.132426282286644e-05,4.390485352039336e-05,3.816218797206878e-05,3.360877094626427e-05,5.297101406097412e-05,3.689060308575631e-05,6.595211826086044e-05,3.544954218268395e-05,5.689478374004364e-05,7.339797549903392e-05,4.929164037942887e-05,8.929054801702504e-05,6.706915825173259e-05,6.85269127225876e-05,2.932723346710205e-05,5.522028267264368e-05,6.35027561467886e-05,7.225013744637372e-05,8.018201758980753e-05,3.856392655611038e-05,2.0463546968698507e-05,6.244044516324996e-05,8.960582103729251e-05,6.10901312303543e-05,3.930673309326169e-05,4.6982759847641e-05,6.544573858857156e-05,8.86128143310547e-05,2.5522473411560056e-05,9.385099277496338e-05,6.867175645828248e-05,3.784957177996636e-05,4.396078021764755e-05,3.406223653316498e-05,5.7060872563123696e-05,7.725549594402312e-05,3.665588894367219e-05,5.066783841609957e-05,7.458341279029847e-05,7.003419753789902e-05,7.061564829587936e-05,8.773443553209305e-05,4.2983815492391576e-05,7.502420869350434e-05,2.081072005271912e-05,5.820808375000954e-05,6.08473741555214e-05,5.997737727403641e-05,7.156867837369441e-05,6.453849307835106e-05,4.747029849290848e-05,6.494600300192833e-05,5.732509955525399e-05,6.533735237121583e-05,2.038981616318226e-05,9.69110218560696e-05,7.016624356746674e-05,7.352107658505441e-05,9.545312316894532e-05,5.928858674287796e-05,2.8391083393096925e-05,8.380066824436188e-05,2.955435926675796e-05,6.350820021748544e-05,5.7282635390758527e-05,5.546635982513429e-05,7.31958212518692e-05,3.1200535345077526e-05,4.52648988509178e-05,3.134693459033967e-05,4.146263731002805e-05,9.06582192897797e-05,6.673209520816802e-05,4.669668800473213e-05,4.140120905160904e-05,6.871114654123784e-05,6.13228912973404e-05,5.462688881754877e-05,8.078725187778473e-05,5.383160984277724e-05,6.446300577819346e-05,0.0001,9.246888882756234e-05,6.82863434648514e-05,2.950807377099991e-05,8.996283128738403e-05,0.0001,6.902567533969878e-05,5.449585103034972e-05,9.256560341596604e-05,7.25180497646332e-05,5.949065778970719e-05,8.432199541330336e-05,3.1531851973533626e-05,3.152165051460266e-05,3.5188465087413774e-05,1.818266951560974e-05,9.874852208137512e-05,2.2405510993003848e-05,5.9750107202529896e-05,3.087148609161377e-05,8.130832450151443e-05,6.386642451286312e-05,7.384399064302447e-05,4.615477329015733e-05,7.005661047160626e-05,5.914133799552918e-05,4.9403213118314745e-05,4.217951112747192e-05,4.622695425003765e-05,4.677933756828307e-05,8.86626760530472e-05,5.578356303811077e-05,5.133841985225677e-05,6.723279475212098e-05,6.810135032892227e-05,5.2968767514228827e-05,4.0732332077026354e-05,5.135086743354799e-05,1.626725695133209e-05,6.528746296167376e-05,2.3347692770957945e-05,5.234096629619598e-05,3.6311896524429326e-05,2.187590644836426e-05,2.922343935132026e-05,4.276322630643846e-05,3.628823934078217e-05,5.885334362030029e-05,4.93760061454773e-05,7.894791018009185e-05,7.040662722349168e-05,7.402584745049477e-05,4.2681924045085925e-05,6.70171741294861e-05,6.801693772435188e-05,5.409039685726167e-05,3.845740218877792e-05,2.677870289802552e-05,7.01553879451752e-05,8.433112244129184e-05,7.359681732892991e-05,3.641229418277741e-05,3.045540861129761e-05,7.828417640686035e-05,6.210106448590756e-05,7.058535105705264e-05,1.6e-05,5.000081210136414e-05,5.7636922834515566e-05,9.22734145021439e-05,8.243044390916824e-05,8.036515273094179e-05,6.35379562473297e-05,9.250713717460634e-05,7.115358288764954e-05,8.079581258773807e-05,7.10263273048401e-05,8.165148734569552e-05,8.507864797830582e-05,6.91464636516571e-05,8.065578283071519e-05,3.5897904422283185e-05,8.383079380035402e-05,8.598012144803999e-05,4.483017267942429e-05,4.397674439430238e-05,6.587587210655214e-05,4.966185814023018e-05,7.987591723442078e-05,3.3697281808853135e-05,9.59622364974022e-05,8.740143647193912e-05,7.13728624224663e-05,6.348407602548599e-05,3.4862627514600746e-05,6.945717103004453e-05,8.183954799175263e-05,6.608299410343169e-05,4.665200478076935e-05,1.9951835715770728e-05,8.920160193920135e-05,7.852991374731062e-05,5.449959370613098e-05,4.9856373039484026e-05,7.752489119529726e-05,3.803816226959231e-05,6.485431337833406e-05,6.606109240055085e-05,2.2243904523849488e-05,4.7250814981460576e-05,9.030340106487274e-05,5.395711420059204e-05,9.306408962696792e-05,8.448910704851152e-05,4.581234724521638e-05,7.815799029946327e-05,7.880577927350998e-05,2.252986884593964e-05,3.0783317167758935e-05,6.119790021061898e-05,0.0001,5.530488195538524e-05,4.265715310096741e-05,5.886647888422012e-05,2.5136304893493632e-05,8.497966258525851e-05,7.225040336012841e-05,9.299889529228214e-05,7.289435770988469e-05,9.566353194713597e-05,4.134946532726288e-05,6.515206230759623e-05,5.368914868831633e-05,1.6e-05,4.962128243684768e-05,0.0001,5.8049079560041416e-05,1.9773655607104296e-05,8.866239266872409e-05,8.10113702249527e-05,3.141023904323577e-05,8.969160929501057e-05,6.251832958936692e-05,5.554552949428559e-05,3.890813036203385e-05,7.510780947208407e-05,7.633049421548845e-05,8.03282515358925e-05,4.082269152164459e-05,5.041777798652648e-05,7.649020776748659e-05,5.264577587604522e-05,3.140256553649902e-05,6.081517063140869e-05,6.668541635274887e-05,5.707792331218719e-05,4.4785407018661504e-05,5.6617333039045327e-05,5.9551171683073024e-05,8.54653748035431e-05,7.070619274139405e-05,4.396888525962829e-05,6.0814060626029984e-05,5.258256204605104e-05,5.166097975492476e-05,7.999378428459169e-05,7.116157702922821e-05,6.209228459119795e-05,3.6503454363346114e-05,4.152420313000679e-05,8.933015458106996e-05,4.439674852490426e-05,7.661585617065431e-05,4.0500856051445e-05,7.43900002360344e-05,5.107733216762545e-05,6.696781959533692e-05,9.480521816015248e-05,5.941268799781801e-05,7.594475813388826e-05,4.691563516378403e-05,1.810256527900696e-05,9.328e-05,8.212575163841248e-05,8.214463995456696e-05
